TIMESTAMP,主爐爐底1,主爐爐底2,主爐爐底3,CHART_PARA_INDEX
"501","2","主爐爐底2","1312.500000000","℃","2016/12/3 上午 08:29:00","2016/12/3 上午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 上午 08:48:00","2016/12/3 上午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 上午 09:02:00","2016/12/3 上午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 上午 09:08:00","2016/12/3 上午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 上午 09:21:00","2016/12/3 上午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/3 上午 09:28:00","2016/12/3 上午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 上午 09:33:00","2016/12/3 上午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.099975586","℃","2016/12/3 上午 10:02:00","2016/12/3 上午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 上午 10:12:00","2016/12/3 上午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 上午 10:22:00","2016/12/3 上午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 上午 10:24:00","2016/12/3 上午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 上午 10:36:00","2016/12/3 上午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.500000000","℃","2016/12/3 上午 10:52:00","2016/12/3 上午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 上午 11:01:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 上午 11:11:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 上午 11:22:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 上午 11:32:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/3 上午 11:42:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.099975586","℃","2016/12/3 上午 11:51:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 上午 11:57:00","2016/12/3 上午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 下午 12:07:00","2016/12/3 下午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.500000000","℃","2016/12/3 下午 12:20:00","2016/12/3 下午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.500000000","℃","2016/12/3 下午 12:29:00","2016/12/3 下午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.500000000","℃","2016/12/3 下午 12:41:00","2016/12/3 下午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 下午 12:46:00","2016/12/3 下午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 下午 01:01:00","2016/12/3 下午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 下午 01:12:00","2016/12/3 下午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.099975586","℃","2016/12/3 下午 01:31:00","2016/12/3 下午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 下午 01:38:00","2016/12/3 下午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 下午 01:48:00","2016/12/3 下午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/3 下午 02:00:00","2016/12/3 下午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 02:09:00","2016/12/3 下午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.300048828","℃","2016/12/3 下午 02:29:00","2016/12/3 下午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.500000000","℃","2016/12/3 下午 02:34:00","2016/12/3 下午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.000000000","℃","2016/12/3 下午 03:02:00","2016/12/3 下午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.199951172","℃","2016/12/3 下午 03:19:00","2016/12/3 下午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.400024414","℃","2016/12/3 下午 03:26:00","2016/12/3 下午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.000000000","℃","2016/12/3 下午 03:41:00","2016/12/3 下午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.500000000","℃","2016/12/3 下午 04:02:00","2016/12/3 下午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 下午 04:07:00","2016/12/3 下午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 04:17:00","2016/12/3 下午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.099975586","℃","2016/12/3 下午 04:32:00","2016/12/3 下午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 下午 04:40:00","2016/12/3 下午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 下午 04:46:00","2016/12/3 下午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.199951172","℃","2016/12/3 下午 05:00:00","2016/12/3 下午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.900024414","℃","2016/12/3 下午 05:07:00","2016/12/3 下午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.599975586","℃","2016/12/3 下午 05:18:00","2016/12/3 下午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.400024414","℃","2016/12/3 下午 05:30:00","2016/12/3 下午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.199951172","℃","2016/12/3 下午 05:40:00","2016/12/3 下午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.000000000","℃","2016/12/3 下午 05:45:00","2016/12/3 下午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.699951172","℃","2016/12/3 下午 06:07:00","2016/12/3 下午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.000000000","℃","2016/12/3 下午 06:21:00","2016/12/3 下午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.699951172","℃","2016/12/3 下午 06:59:00","2016/12/3 下午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.300048828","℃","2016/12/3 下午 07:06:00","2016/12/3 下午 07:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.300048828","℃","2016/12/3 下午 07:17:00","2016/12/3 下午 07:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.000000000","℃","2016/12/3 下午 07:26:00","2016/12/3 下午 07:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.300048828","℃","2016/12/3 下午 07:42:00","2016/12/3 下午 07:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1308.500000000","℃","2016/12/3 下午 07:52:00","2016/12/3 下午 07:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.000000000","℃","2016/12/3 下午 08:02:00","2016/12/3 下午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.199951172","℃","2016/12/3 下午 08:08:00","2016/12/3 下午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1309.599975586","℃","2016/12/3 下午 08:18:00","2016/12/3 下午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.199951172","℃","2016/12/3 下午 08:30:00","2016/12/3 下午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/3 下午 08:38:00","2016/12/3 下午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 下午 08:51:00","2016/12/3 下午 08:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/3 下午 09:01:00","2016/12/3 下午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/3 下午 09:10:00","2016/12/3 下午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/3 下午 09:14:00","2016/12/3 下午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 09:26:00","2016/12/3 下午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 09:44:00","2016/12/3 下午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 09:57:00","2016/12/3 下午 09:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 下午 10:11:00","2016/12/3 下午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 10:28:00","2016/12/3 下午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/3 下午 10:38:00","2016/12/3 下午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 下午 10:45:00","2016/12/3 下午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.300048828","℃","2016/12/3 下午 10:59:00","2016/12/3 下午 10:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.500000000","℃","2016/12/3 下午 11:15:00","2016/12/3 下午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/3 下午 11:29:00","2016/12/3 下午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/3 下午 11:41:00","2016/12/3 下午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/3 下午 11:50:00","2016/12/3 下午 11:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.500000000","℃","2016/12/4 上午 12:01:00","2016/12/4 上午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.699951172","℃","2016/12/4 上午 12:09:00","2016/12/4 上午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/4 上午 12:22:00","2016/12/4 上午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/4 上午 12:29:00","2016/12/4 上午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/4 上午 12:41:00","2016/12/4 上午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.800048828","℃","2016/12/4 上午 12:50:00","2016/12/4 上午 12:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.699951172","℃","2016/12/4 上午 01:02:00","2016/12/4 上午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1314.099975586","℃","2016/12/4 上午 01:10:00","2016/12/4 上午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1314.599975586","℃","2016/12/4 上午 01:21:00","2016/12/4 上午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1315.000000000","℃","2016/12/4 上午 01:27:00","2016/12/4 上午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1314.800048828","℃","2016/12/4 上午 01:42:00","2016/12/4 上午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1314.599975586","℃","2016/12/4 上午 01:52:00","2016/12/4 上午 01:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1314.400024414","℃","2016/12/4 上午 02:00:00","2016/12/4 上午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.199951172","℃","2016/12/4 上午 02:12:00","2016/12/4 上午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.500000000","℃","2016/12/4 上午 02:19:00","2016/12/4 上午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/4 上午 02:31:00","2016/12/4 上午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.000000000","℃","2016/12/4 上午 02:52:00","2016/12/4 上午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.800048828","℃","2016/12/4 上午 02:57:00","2016/12/4 上午 02:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.199951172","℃","2016/12/4 上午 03:10:00","2016/12/4 上午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.699951172","℃","2016/12/4 上午 03:21:00","2016/12/4 上午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.900024414","℃","2016/12/4 上午 03:35:00","2016/12/4 上午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.699951172","℃","2016/12/4 上午 03:56:00","2016/12/4 上午 03:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.900024414","℃","2016/12/4 上午 04:12:00","2016/12/4 上午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.400024414","℃","2016/12/4 上午 04:22:00","2016/12/4 上午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.699951172","℃","2016/12/4 上午 04:31:00","2016/12/4 上午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.699951172","℃","2016/12/4 上午 04:42:00","2016/12/4 上午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1313.400024414","℃","2016/12/4 上午 04:52:00","2016/12/4 上午 04:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.800048828","℃","2016/12/4 上午 05:02:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.500000000","℃","2016/12/4 上午 05:06:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.300048828","℃","2016/12/4 上午 05:17:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/4 上午 05:30:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/4 上午 05:33:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1312.099975586","℃","2016/12/4 上午 05:52:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/4 上午 05:53:00","2016/12/4 上午 05:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/4 上午 06:12:00","2016/12/4 上午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.099975586","℃","2016/12/4 上午 06:19:00","2016/12/4 上午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1310.900024414","℃","2016/12/4 上午 06:26:00","2016/12/4 上午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.400024414","℃","2016/12/4 上午 06:40:00","2016/12/4 上午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/4 上午 06:52:00","2016/12/4 上午 06:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.800048828","℃","2016/12/4 上午 07:20:00","2016/12/4 上午 07:00:00","","","","","","0","7.36150739338175"
"501","2","主爐爐底2","1311.599975586","℃","2016/12/4 上午 07:30:00","2016/12/4 上午 07:00:00","","","","","","0","7.36150739338175"
